A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
-1.449964,0.820229,0.357199,0.552716,1.061036,-0.358527,-0.543601,1.374553,1.300011,0.134919,1.086873,0.239085,-0.227598,-0.198177,2
-1.449964,-0.774647,0.767472,0.552716,1.061036,-0.358527,-0.149323,1.374553,1.300011,1.708977,-0.918321,0.239085,-0.606788,-0.005334,1
-1.449964,-0.738768,-0.719767,0.552716,1.061036,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.373441,-0.040591,1
0.687804,0.357228,-0.480783,0.552716,0.476046,-0.358527,-0.661884,-1.508248,1.300011,-0.089946,-0.918321,0.239085,0.209928,-0.197982,1
-1.449964,0.143667,-0.360778,-1.816067,-0.401439,-0.358527,-0.070467,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.023419,-0.198177,1
0.687804,0.072764,-0.532067,-1.816067,-0.986428,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
-1.449964,2.129786,2.305995,0.552716,-0.693933,-1.911143,-0.701312,1.374553,1.300011,2.833304,-0.918321,0.239085,-1.073483,-0.150064,2
0.687804,0.058242,-0.94234,-1.816067,0.183551,1.711628,0.323811,1.374553,1.300011,-0.314812,1.086873,0.239085,1.44667,1.360145,2
-1.449964,0.065076,-0.865414,0.552716,1.646025,-0.358527,-0.688695,1.374553,-0.970894,-0.539677,-0.918321,0.239085,1.49334,1.978994,2
0.687804,-0.01266,2.203427,0.552716,0.183551,-0.358527,-0.543601,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.198177,1
-1.449964,-0.575608,-0.053074,0.552716,0.476046,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.026645,-0.197008,1
-1.449964,-0.084417,1.211592,0.552716,1.061036,1.711628,-0.674501,-1.508248,1.300011,2.158707,1.086873,0.239085,-0.320937,-0.197592,1
0.687804,0.769828,-0.301289,0.552716,-0.108944,-0.358527,0.402666,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,1.259992,-0.198177,1
0.687804,0.207735,-0.053074,0.552716,-0.401439,-0.358527,-0.38589,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.326602,-0.198177,1
0.687804,0.891131,-0.934135,0.552716,-1.278923,1.711628,0.915228,1.374553,-0.970894,-0.539677,-0.918321,0.239085,1.259992,-0.198177,2
-1.449964,-0.731934,1.434165,0.552716,1.93852,1.711628,-0.543601,1.374553,1.300011,-0.089946,1.086873,0.239085,0.676623,-0.090847,2
0.687804,-0.482495,-0.796693,0.552716,-0.986428,-0.358527,-0.583029,-1.508248,1.300011,-0.089946,1.086873,0.239085,-0.058421,-0.197592,1
0.687804,-0.952329,-0.753615,0.552716,1.061036,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.443445,-0.196813,1
-1.449964,2.870416,1.895722,0.552716,-1.863913,-1.911143,-0.701312,1.374553,1.300011,1.933842,1.086873,0.239085,-1.073483,0.07453,2
0.687804,1.453224,0.357199,0.552716,1.061036,1.711628,1.191222,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.968308,-0.198177,2
0.687804,-0.973686,0.921324,0.552716,0.183551,-0.358527,-0.176134,1.374553,1.300011,0.134919,1.086873,0.239085,-0.840136,-0.192723,2
-1.449964,-0.561085,1.553144,0.552716,1.646025,1.711628,0.402666,1.374553,1.300011,0.809515,-0.918321,0.239085,1.259992,-0.108963,2
0.687804,-0.952329,-0.976188,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.000085,-0.198177,1
0.687804,-0.418426,-0.617199,-1.816067,0.183551,-0.358527,-0.38589,1.374553,1.300011,0.58465,1.086873,0.239085,-0.140093,0.927127,2
0.687804,0.70576,-0.87362,0.552716,-0.108944,-0.358527,-0.622456,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,0.606619,-0.198177,1
0.687804,-0.497017,-0.822335,0.552716,0.183551,0.159012,-0.622456,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.962474,-0.193697,2
0.687804,-1.522111,-0.155642,-1.816067,0.476046,-0.358527,-0.149323,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.373441,-0.003387,2
0.687804,-1.045442,0.972608,0.552716,1.061036,-0.358527,-0.38589,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.723462,-0.120261,2
0.687804,0.278637,-0.463347,-1.816067,0.476046,-0.358527,0.244955,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,0.093254,-0.198177,1
0.687804,-0.204865,-0.25821,0.552716,0.476046,-0.358527,0.402666,1.374553,1.300011,0.134919,1.086873,0.239085,0.8458,-0.198177,1
0.687804,-0.866905,-0.822335,-1.816067,1.35353,1.19409,-0.464745,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.303436,-0.197787,1
0.687804,-1.144535,1.126461,0.552716,0.183551,1.711628,-0.359079,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.793297,-0.195645,1
0.687804,-0.831881,1.280313,0.552716,1.93852,-0.358527,-0.609839,1.374553,1.300011,0.809515,-0.918321,0.239085,-0.367607,-0.198177,2
0.687804,-0.824193,-0.87362,0.552716,0.183551,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,1.026645,-0.198177,1
0.687804,0.022364,-0.463347,0.552716,-0.401439,-0.358527,1.664356,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.977536,-0.198177,1
-1.449964,-0.760124,-0.81413,0.552716,-1.278923,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.233432,-0.198177,1
0.687804,-0.418426,2.015727,0.552716,-1.278923,0.159012,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.035087,-0.198177,1
0.687804,1.06198,-0.565915,0.552716,-0.108944,-0.358527,-0.149323,1.374553,1.300011,-0.089946,1.086873,0.239085,-1.073483,-0.195255,2
0.687804,-0.119441,-0.753615,-1.816067,0.183551,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.081756,-0.163309,1
0.687804,-0.518373,-0.899262,0.552716,-0.108944,-0.358527,-0.622456,1.374553,1.300011,0.134919,-0.918321,0.239085,0.443276,2.744715,2
-1.449964,0.200901,-0.651046,-1.816067,-1.863913,-1.911143,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.793297,-0.198177,1
0.687804,-0.703744,-0.668483,0.552716,0.183551,1.711628,-0.254989,1.374553,-0.970894,-0.539677,-0.918321,0.239085,1.388334,-0.159219,2
0.687804,3.212114,0.87004,0.552716,-1.863913,-1.911143,0.560378,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.665125,-0.197008,1
-1.449964,0.143667,-0.463347,-1.816067,0.183551,-0.358527,0.087244,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.197787,1
0.687804,0.997912,-0.360778,0.552716,1.061036,1.711628,1.191222,1.374553,1.300011,1.933842,-0.918321,0.239085,-0.606788,-0.198177,2
0.687804,-0.731934,-0.847977,-1.816067,-0.401439,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.023419,-0.197982,1
-1.449964,1.147404,-0.035637,0.552716,-0.986428,1.711628,-0.38589,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,0.326602,-0.198177,1
0.687804,-0.084417,-0.420268,-1.816067,-0.108944,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-0.606788,-0.198177,1
0.687804,-0.333002,-0.822335,0.552716,1.061036,1.711628,-0.649267,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.209928,-0.149284,1
-1.449964,1.788088,0.459767,0.552716,-0.401439,1.711628,0.244955,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
-1.449964,-0.525207,-0.745409,0.552716,1.061036,-0.358527,-0.294417,1.374553,1.300011,-0.089946,-0.918321,0.239085,0.093254,-0.198177,1
0.687804,0.769828,-0.668483,0.552716,-1.278923,0.159012,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,0.676623,-0.198177,1
-1.449964,-0.2621,-0.352573,-1.816067,1.93852,1.711628,0.099861,1.374553,1.300011,-0.314812,-0.918321,0.239085,-0.665125,-0.198177,2
-1.449964,0.570789,0.254631,0.552716,-0.986428,-0.358527,-0.38589,1.374553,-0.970894,-0.539677,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,-0.817359,0.631056,-1.816067,-1.278923,0.159012,-0.649267,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.000085,-0.198177,1
0.687804,0.670736,-0.625404,-1.816067,-0.108944,-0.358527,-0.649267,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,1.259992,-0.198177,1
0.687804,0.884297,-0.89003,0.552716,0.183551,1.711628,-0.635073,1.374553,1.300011,0.809515,-0.918321,0.239085,0.209928,-0.013516,2
-1.449964,-0.981374,-0.719767,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
0.687804,-0.283456,0.075136,0.552716,1.93852,-0.358527,0.796944,1.374553,1.300011,-0.089946,-0.918321,0.239085,1.376666,-0.196813,2
0.687804,-0.39707,-0.514631,0.552716,-1.278923,0.159012,-0.543601,-1.508248,-0.970894,-0.539677,1.086873,0.239085,2.660078,0.580984,1
0.687804,-0.276622,0.049494,0.552716,0.476046,-0.358527,2.768334,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.665125,-0.198177,2
0.687804,-1.301716,-0.138205,0.552716,-1.278923,1.711628,-0.570412,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.373441,-0.198177,1
-1.449964,0.805706,-0.557709,-1.816067,1.061036,1.711628,-0.661884,1.374553,1.300011,4.632226,1.086873,0.239085,1.580845,0.042584,2
0.687804,0.307682,4.177865,0.552716,1.93852,1.711628,-0.188751,1.374553,1.300011,-0.314812,1.086873,0.239085,1.930867,-0.100782,2
0.687804,-1.101822,0.049494,0.552716,1.061036,-0.358527,-0.583029,1.374553,1.300011,-0.089946,-0.918321,0.239085,-1.073483,-0.190775,1
0.687804,-0.247577,0.938761,0.552716,1.061036,1.711628,1.085556,1.374553,1.300011,0.809515,-0.918321,0.239085,1.149152,-0.165452,2
0.687804,-0.475661,-0.771051,0.552716,1.061036,-0.358527,-0.149323,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.55995,-0.198177,2
0.687804,-0.447471,1.690586,0.552716,0.768541,-1.393604,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.256767,0.01804,1
0.687804,0.000154,-0.899262,0.552716,-1.571418,-0.358527,-0.425317,1.374553,-0.970894,-0.539677,1.086873,-3.127628,4.34018,-0.198177,1
0.687804,0.67757,-0.642841,0.552716,0.183551,-0.358527,-0.228178,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.136623,1
0.687804,0.000154,-0.155642,-1.816067,-1.278923,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.324163,-0.198177,1
0.687804,-0.411593,-0.053074,-1.816067,0.183551,0.159012,0.087244,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.093254,0.037519,1
-1.449964,-0.567919,-0.719767,0.552716,-1.863913,-1.911143,-0.701312,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.606788,-0.198177,1
-1.449964,-0.497017,-0.87362,0.552716,0.183551,1.711628,-0.425317,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.790858,-0.198177,2
0.687804,1.453224,-0.934135,-1.816067,-0.986428,-0.358527,-0.622456,1.374553,1.300011,1.933842,-0.918321,0.239085,1.143319,0.33399,2
-1.449964,-0.738768,1.400318,0.552716,1.646025,-0.358527,-0.688695,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-0.606788,0.064595,2
0.687804,0.000154,1.177745,0.552716,1.93852,-0.358527,1.348934,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,-0.930973,-0.891056,0.552716,0.183551,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.189606,1
0.687804,0.805706,-0.967982,0.552716,0.768541,-0.358527,-0.688695,-1.508248,1.300011,-0.314812,-0.918321,-3.127628,2.193383,-0.198177,2
0.687804,-1.045442,1.262876,0.552716,0.183551,0.159012,-0.51679,-1.508248,1.300011,-0.089946,1.086873,0.239085,0.093254,-0.196813,1
0.687804,-0.198031,1.690586,0.552716,-1.571418,1.711628,-0.543601,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.256598,-0.198177,1
0.687804,-0.988208,-0.976188,0.552716,-1.571418,-0.358527,-0.543601,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.233432,-0.198177,1
0.687804,0.171857,-0.907467,-1.816067,1.646025,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.023419,-0.198177,1
0.687804,-0.930973,-0.804899,-1.816067,0.183551,-0.358527,-0.070467,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,0.326602,-0.198177,1
-1.449964,1.85899,-0.94234,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-0.711795,-0.192917,1
-1.449964,-0.155319,-0.839772,0.552716,0.476046,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.676623,-0.198177,1
0.687804,0.171857,-0.924904,0.552716,-1.278923,0.159012,0.560378,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,1.376666,-0.198177,1
0.687804,-0.546563,-0.360778,0.552716,0.183551,-0.358527,-0.307034,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-1.073483,-0.193891,1
0.687804,-1.237647,-0.958751,-1.816067,0.183551,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.256767,-0.057538,1
-1.449964,-1.287193,-0.719767,0.552716,1.061036,-0.358527,-0.622456,-1.508248,1.300011,-0.314812,-0.918321,0.239085,-0.443445,-0.179087,1
0.687804,0.214569,0.357199,0.552716,-0.401439,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.510841,-0.198177,1
-1.449964,-0.774647,-0.891056,0.552716,-1.278923,-0.358527,-0.595645,-1.508248,-0.970894,-0.539677,1.086873,-3.127628,-0.233432,-0.198177,1
0.687804,-0.176675,-0.857209,0.552716,0.476046,-0.358527,-0.609839,-1.508248,1.300011,-0.314812,-0.918321,0.239085,0.909971,0.34782,1
-1.449964,-0.176675,-0.565915,-1.816067,0.768541,1.711628,-0.070467,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.419941,-0.194865,1
0.687804,-0.148485,-0.719767,-1.816067,-0.986428,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.233263,-0.198177,1
0.687804,1.410512,-0.206926,0.552716,-1.278923,0.159012,-0.38589,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.197787,1
0.687804,-0.796003,0.87004,0.552716,-0.401439,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
0.687804,-0.682388,-0.608994,0.552716,0.183551,-0.358527,-0.530984,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.280102,-0.197982,1
0.687804,0.962033,-0.719767,0.552716,-0.108944,-0.358527,3.675174,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.979975,-0.17636,1
0.687804,-1.073632,-0.976188,-1.816067,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,0.359785,-0.918321,0.239085,-0.810967,-0.197982,1
0.687804,-1.130867,-0.727973,-1.816067,0.768541,-1.393604,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,1
0.687804,-1.024086,-0.856183,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,0.134919,-0.918321,0.239085,0.968308,-0.048383,1
-1.449964,-0.539729,1.588017,0.552716,-1.571418,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.023419,0.00869,1
0.687804,-0.767813,-0.668483,-1.816067,-0.401439,-0.358527,-0.530984,-1.508248,-0.970894,-0.539677,1.086873,0.239085,-0.373441,-0.185126,1
-1.449964,3.240304,0.254631,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,-3.127628,-1.073483,-0.198177,1
0.687804,0.385418,-0.455141,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.003387,1
-1.449964,1.489102,-0.668483,0.552716,-0.693933,-0.876066,-0.701312,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.490114,-0.192917,1
0.687804,-0.404759,-0.865414,0.552716,-0.986428,-1.911143,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.490114,-0.198177,1
0.687804,0.243613,-0.702331,0.552716,-1.278923,0.159012,-0.661884,-1.508248,-0.970894,-0.539677,1.086873,0.239085,1.49334,0.678379,1
0.687804,-0.148485,-0.25821,0.552716,0.183551,-0.358527,-0.649267,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.186594,-0.198177,1
0.687804,-1.152223,0.408483,-1.816067,-0.108944,-0.358527,-0.688695,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.256767,-0.198177,1
-1.449964,0.855253,-0.762846,0.552716,-0.401439,-0.358527,-0.491556,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.326602,-0.152011,1
0.687804,0.000154,-0.847977,0.552716,-0.986428,-0.358527,-0.622456,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,1.143319,0.193352,1
0.687804,-1.400808,0.459767,0.552716,0.768541,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,2.42673,-0.198177,1
-1.449964,-0.169841,-0.617199,-1.816067,-0.986428,-0.358527,-0.307034,-1.508248,-0.970894,-0.539677,1.086873,0.239085,0.55995,-0.198177,1
0.687804,-0.183509,-0.719767,0.552716,0.183551,1.711628,-0.622456,-1.508248,1.300011,-0.089946,1.086873,0.239085,1.259992,-0.177139,1
0.687804,1.332775,0.220783,0.552716,0.476046,-0.358527,1.033511,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,1.639182,-0.168958,1
0.687804,-0.802837,-0.514631,0.552716,-1.278923,-0.358527,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.140093,-0.196229,1
0.687804,0.000154,0.049494,-1.816067,-0.401439,-0.358527,1.979778,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,1
0.687804,-0.610632,-0.565915,0.552716,0.768541,-1.393604,-0.649267,-1.508248,1.300011,-0.089946,-0.918321,0.239085,0.793297,0.055051,1
-1.449964,0.42813,-0.916698,0.552716,-1.863913,-1.911143,-0.701312,-1.508248,1.300011,1.708977,-0.918321,0.239085,0.093254,-0.194671,1
0.687804,0.393106,2.74191,0.552716,0.476046,-0.358527,-0.674501,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.793297,0.493718,1
-1.449964,-0.682388,-0.856183,-1.816067,-1.863913,-1.911143,-0.661884,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,-0.373441,-0.18123,1
-1.449964,-0.532895,-0.548478,0.552716,0.183551,1.711628,0.1661,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.026645,-0.197982,1
0.687804,-0.319334,-0.155642,-1.816067,-1.278923,1.711628,1.112367,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.635957,-0.198177,1
0.687804,-0.888261,-0.924904,-1.816067,0.183551,1.711628,-0.622456,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,0.55995,-0.15844,1
0.687804,0.214569,-0.463347,0.552716,0.183551,-0.358527,-0.38589,-1.508248,-0.970894,-0.539677,-0.918321,0.239085,1.610014,-0.19506,1
0.687804,1.909391,0.99825,0.552716,0.768541,-0.358527,2.031823,1.374553,1.300011,0.58465,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,0.492199,0.357199,0.552716,-0.108944,1.711628,0.639233,1.374553,1.300011,2.158707,1.086873,0.239085,-0.53095,-0.198177,2
-1.449964,-0.268934,-0.25821,0.552716,0.476046,-0.358527,-0.437934,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,0.55995,-0.198177,2
-1.449964,0.129144,-0.027432,0.552716,1.061036,1.711628,-0.188751,1.374553,1.300011,-0.089946,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,0.136833,-0.326931,-1.816067,1.93852,-0.358527,0.297,1.374553,1.300011,0.134919,1.086873,0.239085,1.143319,-0.198177,2
0.687804,-0.945496,1.075176,-1.816067,0.183551,-0.358527,0.087244,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,-0.840136,-0.198177,2
0.687804,0.036886,-0.617199,-1.816067,0.768541,1.711628,-0.688695,1.374553,-0.970894,-0.539677,1.086873,0.239085,1.219157,-0.198177,2
0.687804,0.39994,0.049494,0.552716,0.183551,0.159012,0.087244,1.374553,1.300011,0.809515,-0.918321,0.239085,-1.073483,-0.126689,2
-1.449964,-0.860071,0.254631,0.552716,-0.401439,-0.358527,0.087244,1.374553,1.300011,0.134919,-0.918321,0.239085,-0.606788,-0.019359,2
-1.449964,-0.945496,1.451602,0.552716,0.183551,1.711628,1.191222,1.374553,-0.970894,-0.539677,-0.918321,0.239085,0.909971,-0.198177,2
0.687804,-0.760124,-0.455141,-1.816067,0.183551,1.711628,0.114055,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
-1.449964,1.354132,0.664904,0.552716,0.768541,0.159012,1.348934,1.374553,1.300011,0.809515,-0.918321,0.239085,1.11415,9.755606,2
-1.449964,1.218307,1.177745,0.552716,1.061036,-0.358527,0.8758,1.374553,1.300011,1.034381,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,2.087074,1.588017,0.552716,-0.986428,1.711628,1.822067,1.374553,-0.970894,-0.539677,1.086873,0.239085,-0.933475,0.196858,2
0.687804,-0.7251,1.382881,0.552716,-1.278923,-0.358527,0.402666,1.374553,1.300011,1.484111,-0.918321,0.239085,-0.746797,-0.053642,2
0.687804,0.833896,-0.976188,0.552716,0.183551,0.159012,4.030024,1.374553,-0.970894,-0.539677,-0.918321,0.239085,-1.073483,-0.198177,2
-1.449964,0.378584,-0.771051,0.552716,0.183551,-0.358527,-0.070467,1.374553,1.300011,1.933842,-0.918321,0.239085,-1.073483,-0.109352,2
0.687804,-0.902783,0.006416,-1.816067,0.476046,-0.358527,0.008388,1.374553,1.300011,-0.314812,1.086873,0.239085,-0.606788,-0.13974,2
0.687804,2.13662,2.818836,0.552716,-1.571418,0.159012,4.030024,1.374553,1.300011,3.283034,1.086873,0.239085,-1.073483,-0.198177,2
0.687804,2.400582,-0.660278,0.552716,1.061036,-0.358527,-0.661884,1.374553,-0.970894,-0.539677,1.086873,0.239085,0.443276,-0.198177,2
-1.449964,-0.076729,1.485449,0.552716,0.183551,-0.358527,-0.070467,1.374553,1.300011,-0.314812,-0.918321,0.239085,0.209928,-0.194476,2
0.687804,-1.016398,-0.899262,0.552716,1.061036,-0.358527,-0.070467,1.374553,1.300011,-0.089946,1.086873,0.239085,-0.606788,-0.198177,2
0.687804,-0.710578,-0.668483,0.552716,1.061036,-0.358527,0.047816,1.374553,1.300011,0.134919,1.086873,0.239085,-1.073483,-0.084809,2
0.687804,0.684404,1.878286,0.552716,0.476046,-0.358527,2.019206,1.374553,1.300011,0.809515,1.086873,0.239085,-0.665125,-0.198177,2
-1.449964,-0.781481,1.331597,-1.816067,1.93852,1.711628,-0.464745,1.374553,1.300011,0.359785,-0.918321,0.239085,-1.073483,-0.135649,2
0.687804,0.769828,0.049494,0.552716,0.183551,-0.358527,0.8758,1.374553,1.300011,1.034381,-0.918321,0.239085,-1.073483,0.398855,2
0.687804,-0.546563,0.254631,0.552716,0.183551,-0.358527,-0.38589,1.374553,1.300011,0.134919,-0.918321,0.239085,-1.073483,-0.198177,2
0.687804,1.944415,0.408483,0.552716,0.183551,1.711628,0.126672,1.374553,1.300011,1.933842,1.086873,0.239085,-1.073483,-0.142856,2
0.687804,-0.952329,0.459767,0.552716,0.183551,-0.358527,-0.188751,1.374553,1.300011,0.134919,-0.918321,0.239085,0.093254,0.072776,2
0.687804,0.741638,3.434245,0.552716,0.768541,2.229167,5.607136,1.374553,1.300011,1.933842,-0.918321,0.239085,-1.073483,0.035572,2
0.687804,-0.326168,-0.856183,-1.816067,1.646025,-0.358527,-0.622456,1.374553,1.300011,-0.089946,-0.918321,0.239085,0.443276,-0.100782,2
-1.449964,-1.080466,0.87004,0.552716,-0.401439,-0.358527,-0.464745,1.374553,1.300011,-0.089946,-0.918321,0.239085,-0.560119,-0.083056,2
0.687804,0.962033,-0.027432,0.552716,1.061036,-0.358527,0.743323,1.374553,-0.970894,-0.539677,-0.918321,-3.127628,-1.073483,-0.198177,2
0.687804,0.513555,-0.976188,0.552716,0.183551,-0.358527,-0.701312,-1.508248,-0.970894,-0.539677,-0.918321,3.605799,-0.000085,-0.198177,2
0.687804,-0.973686,0.699777,0.552716,-0.401439,-0.358527,-0.083084,1.374553,1.300011,2.608438,-0.918321,0.239085,-0.723462,-0.1674,2
0.687804,-0.319334,-0.660278,0.552716,0.476046,-0.358527,0.481522,1.374553,1.300011,0.58465,1.086873,0.239085,-0.490114,-0.197592,2
-1.449964,-0.29029,-0.899262,0.552716,1.061036,-0.358527,-0.51679,1.374553,1.300011,0.359785,-0.918321,0.239085,-0.606788,-0.198177,2
0.687804,0.136833,-0.771051,0.552716,1.93852,-0.358527,-0.464745,1.374553,1.300011,1.034381,1.086873,0.239085,0.909971,0.594814,2
